index,Fullpathname,classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
305,k9mail/src/main/java/com/fsck/k9/remotecontrol/AccountReceiver.java,AccountReceiver,27,1,1,0,0,FALSE,FALSE,2,TRUE,FALSE,2,2,5,1,FALSE,FALSE,FALSE,TRUE,FALSE,default,1,0,0,FALSE,Service Provider
306,k9mail/src/main/java/com/fsck/k9/remotecontrol/K9AccountReceptor.java,K9AccountReceptor,10,0,0,0,0,FALSE,FALSE,3,TRUE,FALSE,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,public,0,0,0,FALSE,Service Provider
307,k9mail/src/main/java/com/fsck/k9/remotecontrol/K9RemoteControl.java,K9RemoteControl,133,29,2,1,0,FALSE,FALSE,3,FALSE,FALSE,0,4,4,0,FALSE,FALSE,FALSE,TRUE,FALSE,public,2,0,0,FALSE,Information Holder
308,k9mail/src/main/java/com/fsck/k9/provider/AttachmentProvider.AttachmentProviderColumns.java,AttachmentProviderColumns,12,4,0,0,0,FALSE,FALSE,3,FALSE,FALSE,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
309,k9mail/src/main/java/com/fsck/k9/provider/AttachmentProvider.java,AttachmentProvider,178,3,11,0,4,FALSE,FALSE,2,TRUE,FALSE,5,26,20,14,FALSE,FALSE,FALSE,TRUE,FALSE,public,8,3,0,FALSE,Service Provider
310,k9mail/src/main/java/com/fsck/k9/provider/AttachmentTempFileProvider.AttachmentTempFileProviderCleanupReceiver.java,AttachmentTempFileProviderCleanupReceiver,24,0,1,0,0,FALSE,FALSE,6,TRUE,FALSE,2,2,5,1,TRUE,FALSE,TRUE,TRUE,FALSE,private,1,0,0,FALSE,Service Provider
311,k9mail/src/main/java/com/fsck/k9/provider/AttachmentTempFileProvider.java,AttachmentTempFileProvider,186,6,12,0,5,FALSE,FALSE,4,TRUE,FALSE,13,19,18,18,FALSE,FALSE,FALSE,TRUE,FALSE,public,6,6,0,FALSE,Service Provider
312,k9mail/src/main/java/com/fsck/k9/provider/DecryptedFileProvider.DecryptedFileProviderCleanupReceiver.java,DecryptedFileProviderCleanupReceiver,24,0,1,0,0,FALSE,FALSE,5,TRUE,FALSE,2,2,5,1,TRUE,FALSE,TRUE,TRUE,FALSE,private,1,0,0,FALSE,Service Provider
313,k9mail/src/main/java/com/fsck/k9/provider/DecryptedFileProvider.java,DecryptedFileProvider,192,5,10,0,4,FALSE,FALSE,3,TRUE,FALSE,13,16,23,13,FALSE,FALSE,FALSE,TRUE,FALSE,public,7,3,0,FALSE,Service Provider
314,k9mail/src/main/java/com/fsck/k9/provider/EmailProvider.FolderColumns.java,FolderColumns,31,14,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,public,0,0,0,FALSE,Information Holder
315,k9mail/src/main/java/com/fsck/k9/provider/EmailProvider.IdTrickeryCursor.java,IdTrickeryCursor,42,0,2,0,2,FALSE,FALSE,3,TRUE,FALSE,2,2,2,0,TRUE,FALSE,TRUE,TRUE,FALSE,default,2,0,0,FALSE,Service Provider
316,k9mail/src/main/java/com/fsck/k9/provider/EmailProvider.InternalMessageColumns.java,InternalMessageColumns,20,3,0,0,0,FALSE,FALSE,3,FALSE,FALSE,0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,private,0,0,0,FALSE,Information Holder
317,k9mail/src/main/java/com/fsck/k9/provider/EmailProvider.MessageColumns.java,MessageColumns,37,20,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,public,0,0,0,FALSE,Information Holder
318,k9mail/src/main/java/com/fsck/k9/provider/EmailProvider.SpecialColumns.java,SpecialColumns,23,4,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,public,0,0,0,FALSE,Information Holder
319,k9mail/src/main/java/com/fsck/k9/provider/EmailProvider.SpecialColumnsCursor.java,SpecialColumnsCursor,174,3,14,0,13,FALSE,FALSE,3,TRUE,FALSE,12,12,3,2,TRUE,FALSE,TRUE,TRUE,FALSE,default,14,0,0,FALSE,Information Holder
320,k9mail/src/main/java/com/fsck/k9/provider/EmailProvider.StatsColumns.java,StatsColumns,19,2,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,public,0,0,0,FALSE,Information Holder
321,k9mail/src/main/java/com/fsck/k9/provider/EmailProvider.ThreadColumns.java,ThreadColumns,21,4,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,public,0,0,0,FALSE,Information Holder
322,k9mail/src/main/java/com/fsck/k9/provider/EmailProvider.java,EmailProvider,595,18,14,0,7,TRUE,FALSE,2,TRUE,FALSE,26,40,26,14,FALSE,FALSE,FALSE,TRUE,FALSE,public,6,5,3,FALSE,Service Provider
323,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.AccountColorExtractor.java,AccountColorExtractor,10,0,1,0,1,FALSE,FALSE,3,TRUE,FALSE,0,1,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,0,FALSE,Coordinator
324,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.AccountColumns.java,AccountColumns,17,4,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,public,0,0,0,FALSE,Information Holder
325,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.AccountExtractor.java,AccountExtractor,10,0,1,0,1,FALSE,FALSE,2,TRUE,FALSE,0,1,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,0,FALSE,Coordinator
326,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.AccountNumberExtractor.java,AccountNumberExtractor,10,0,1,0,1,FALSE,FALSE,3,TRUE,FALSE,0,1,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,0,FALSE,Coordinator
327,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.AccountsQueryHandler.java,AccountsQueryHandler,54,0,3,0,2,FALSE,FALSE,3,TRUE,FALSE,2,6,5,5,FALSE,FALSE,TRUE,TRUE,FALSE,protected,3,0,0,FALSE,Service Provider
328,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.CountExtractor.java,CountExtractor,15,1,1,0,1,FALSE,FALSE,2,TRUE,FALSE,0,1,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,0,FALSE,Information Holder
329,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.DeleteUriExtractor.java,DeleteUriExtractor,19,0,1,0,1,FALSE,FALSE,3,TRUE,FALSE,0,1,2,6,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,0,FALSE,Coordinator
330,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.FieldExtractor.java,FieldExtractor,6,0,0,0,0,FALSE,FALSE,2,TRUE,FALSE,0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,public,0,0,0,FALSE,Structurer
331,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.HasAttachmentsExtractor.java,HasAttachmentsExtractor,10,0,1,0,1,FALSE,FALSE,3,TRUE,FALSE,0,1,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,0,FALSE,Coordinator
332,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.HasStarExtractor.java,HasStarExtractor,11,0,1,0,1,FALSE,FALSE,3,TRUE,FALSE,0,1,2,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,0,FALSE,Coordinator
333,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.IdExtractor.java,IdExtractor,10,0,1,0,1,FALSE,FALSE,2,TRUE,FALSE,0,1,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,0,FALSE,Coordinator
334,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.IncrementExtractor.java,IncrementExtractor,14,1,1,0,1,FALSE,FALSE,2,TRUE,FALSE,0,1,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,0,FALSE,Information Holder
335,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.MessageColumns.java,MessageColumns,71,14,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,public,0,0,0,FALSE,Information Holder
336,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.MessageInfoHolderRetrieverListener.java,MessageInfoHolderRetrieverListener,50,2,2,0,0,FALSE,FALSE,5,TRUE,FALSE,0,4,12,2,FALSE,FALSE,TRUE,TRUE,FALSE,protected,2,0,0,FALSE,Structurer
337,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.MessagesQueryHandler.java,MessagesQueryHandler,118,0,4,0,2,FALSE,FALSE,3,TRUE,FALSE,3,8,11,24,FALSE,FALSE,TRUE,TRUE,FALSE,protected,2,0,2,FALSE,Structurer
338,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.MonitoredCursor.java,MonitoredCursor,315,3,46,2,19,FALSE,FALSE,2,TRUE,FALSE,2,28,13,22,TRUE,FALSE,TRUE,TRUE,FALSE,protected,44,0,2,FALSE,Service Provider
339,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.PreviewExtractor.java,PreviewExtractor,10,0,1,0,1,FALSE,FALSE,2,TRUE,FALSE,0,1,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,0,FALSE,Coordinator
340,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.QueryHandler.java,QueryHandler,14,0,0,0,0,FALSE,FALSE,2,TRUE,FALSE,0,0,2,0,FALSE,TRUE,TRUE,FALSE,FALSE,protected,0,0,0,FALSE,Service Provider
341,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.ReverseDateComparator.java,ReverseDateComparator,18,0,1,0,0,FALSE,FALSE,3,TRUE,FALSE,1,2,2,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,0,FALSE,Service Provider
342,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.SendDateExtractor.java,SendDateExtractor,10,0,1,0,1,FALSE,FALSE,3,TRUE,FALSE,0,1,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,0,FALSE,Coordinator
343,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.SenderAddressExtractor.java,SenderAddressExtractor,10,0,1,0,1,FALSE,FALSE,3,TRUE,FALSE,0,1,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,0,FALSE,Coordinator
344,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.SenderExtractor.java,SenderExtractor,10,0,1,0,1,FALSE,FALSE,2,TRUE,FALSE,0,1,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,0,FALSE,Coordinator
345,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.SubjectExtractor.java,SubjectExtractor,10,0,1,0,1,FALSE,FALSE,2,TRUE,FALSE,0,1,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,0,FALSE,Coordinator
346,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.ThrottlingQueryHandler.java,ThrottlingQueryHandler,69,1,2,0,1,FALSE,FALSE,3,TRUE,FALSE,3,5,6,8,FALSE,FALSE,TRUE,TRUE,FALSE,protected,2,0,0,FALSE,Service Provider
347,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.UnreadColumns.java,UnreadColumns,13,2,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,public,0,0,0,FALSE,Information Holder
348,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.UnreadExtractor.java,UnreadExtractor,10,0,1,0,1,FALSE,FALSE,2,TRUE,FALSE,0,1,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,0,FALSE,Coordinator
349,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.UnreadQueryHandler.java,UnreadQueryHandler,73,0,3,0,2,FALSE,FALSE,3,TRUE,FALSE,2,6,10,8,FALSE,FALSE,TRUE,TRUE,FALSE,protected,2,1,0,FALSE,Service Provider
350,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.UriExtractor.java,UriExtractor,10,0,1,0,1,FALSE,FALSE,2,TRUE,FALSE,0,1,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,1,0,0,FALSE,Coordinator
351,k9mail/src/main/java/com/fsck/k9/provider/MessageProvider.java,MessageProvider,287,10,7,0,1,FALSE,FALSE,2,TRUE,FALSE,11,16,24,12,FALSE,FALSE,FALSE,TRUE,FALSE,public,6,0,1,FALSE,Coordinator
352,k9mail/src/main/java/com/fsck/k9/provider/UnreadWidgetProvider.java,UnreadWidgetProvider,106,1,4,0,0,FALSE,FALSE,3,TRUE,FALSE,2,9,12,3,FALSE,FALSE,FALSE,TRUE,FALSE,public,4,0,0,FALSE,Controller
353,k9mail/src/main/java/com/fsck/k9/preferences/AccountSettings.DeletePolicySetting.java,DeletePolicySetting,39,1,2,0,1,FALSE,TRUE,3,FALSE,FALSE,1,1,6,0,TRUE,FALSE,TRUE,TRUE,FALSE,private,1,0,1,FALSE,Structurer
354,k9mail/src/main/java/com/fsck/k9/preferences/AccountSettings.IntegerResourceSetting.java,IntegerResourceSetting,39,1,2,0,1,FALSE,TRUE,3,FALSE,FALSE,0,1,6,1,TRUE,FALSE,TRUE,TRUE,FALSE,private,1,0,1,FALSE,Structurer
355,k9mail/src/main/java/com/fsck/k9/preferences/AccountSettings.RingtoneSetting.java,RingtoneSetting,15,0,1,0,0,FALSE,FALSE,2,FALSE,FALSE,0,1,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,private,1,0,0,FALSE,Service Provider
356,k9mail/src/main/java/com/fsck/k9/preferences/AccountSettings.StorageProviderSetting.java,StorageProviderSetting,28,0,2,0,1,FALSE,FALSE,3,FALSE,FALSE,1,1,4,2,TRUE,FALSE,TRUE,TRUE,FALSE,private,2,0,0,FALSE,Service Provider
357,k9mail/src/main/java/com/fsck/k9/preferences/AccountSettings.StringResourceSetting.java,StringResourceSetting,37,1,2,0,1,FALSE,TRUE,3,FALSE,FALSE,1,1,6,1,TRUE,FALSE,TRUE,TRUE,FALSE,private,1,0,1,FALSE,Structurer
358,k9mail/src/main/java/com/fsck/k9/preferences/AccountSettings.java,AccountSettings,263,2,4,0,1,FALSE,FALSE,2,FALSE,FALSE,1,8,25,2,FALSE,FALSE,FALSE,TRUE,FALSE,public,2,0,0,FALSE,Coordinator
359,k9mail/src/main/java/com/fsck/k9/preferences/CheckBoxListPreference.java,CheckBoxListPreference,63,3,5,2,1,FALSE,FALSE,4,FALSE,FALSE,1,4,5,1,FALSE,FALSE,FALSE,TRUE,FALSE,public,3,0,2,FALSE,Service Provider
360,k9mail/src/main/java/com/fsck/k9/preferences/FolderSettings.java,FolderSettings,78,2,4,0,1,FALSE,FALSE,2,FALSE,FALSE,1,9,12,1,FALSE,FALSE,FALSE,TRUE,FALSE,default,2,0,0,FALSE,Coordinator
361,k9mail/src/main/java/com/fsck/k9/preferences/GlobalSettings.DirectorySetting.java,DirectorySetting,23,0,1,0,0,FALSE,FALSE,2,FALSE,FALSE,1,1,3,2,TRUE,FALSE,TRUE,TRUE,FALSE,private,1,0,0,FALSE,Service Provider
362,k9mail/src/main/java/com/fsck/k9/preferences/GlobalSettings.LanguageSetting.java,LanguageSetting,43,1,2,0,1,FALSE,TRUE,2,FALSE,FALSE,2,1,7,2,TRUE,FALSE,TRUE,TRUE,FALSE,private,1,0,1,FALSE,Structurer
363,k9mail/src/main/java/com/fsck/k9/preferences/GlobalSettings.SettingsUpgraderV12.java,SettingsUpgraderV12,25,0,1,0,0,FALSE,FALSE,3,FALSE,FALSE,1,1,6,0,TRUE,FALSE,TRUE,TRUE,FALSE,private,1,0,0,FALSE,Service Provider
364,k9mail/src/main/java/com/fsck/k9/preferences/GlobalSettings.SettingsUpgraderV24.java,SettingsUpgraderV24,22,0,1,0,0,FALSE,FALSE,3,FALSE,FALSE,1,1,5,0,TRUE,FALSE,TRUE,TRUE,FALSE,private,1,0,0,FALSE,Service Provider
365,k9mail/src/main/java/com/fsck/k9/preferences/GlobalSettings.SettingsUpgraderV31.java,SettingsUpgraderV31,43,0,2,0,0,FALSE,FALSE,3,FALSE,FALSE,1,2,5,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,2,0,0,FALSE,Service Provider
366,k9mail/src/main/java/com/fsck/k9/preferences/GlobalSettings.SubThemeSetting.java,SubThemeSetting,45,1,3,0,0,FALSE,FALSE,3,FALSE,FALSE,3,3,3,1,TRUE,FALSE,TRUE,TRUE,FALSE,private,3,0,0,FALSE,Service Provider
367,k9mail/src/main/java/com/fsck/k9/preferences/GlobalSettings.ThemeSetting.java,ThemeSetting,62,2,4,0,0,FALSE,FALSE,2,FALSE,FALSE,3,4,5,3,TRUE,FALSE,TRUE,TRUE,FALSE,default,4,0,0,FALSE,Service Provider
368,k9mail/src/main/java/com/fsck/k9/preferences/GlobalSettings.TimeSetting.java,TimeSetting,18,0,1,0,0,FALSE,FALSE,2,FALSE,FALSE,1,1,2,0,TRUE,FALSE,TRUE,TRUE,FALSE,private,1,0,0,FALSE,Service Provider
369,k9mail/src/main/java/com/fsck/k9/preferences/GlobalSettings.java,GlobalSettings,364,2,4,0,1,FALSE,FALSE,2,FALSE,FALSE,1,6,26,5,FALSE,FALSE,FALSE,TRUE,FALSE,public,2,0,0,FALSE,Coordinator
370,k9mail/src/main/java/com/fsck/k9/preferences/IdentitySettings.OptionalEmailAddressSetting.java,OptionalEmailAddressSetting,37,1,4,0,0,FALSE,FALSE,4,FALSE,FALSE,1,4,3,0,TRUE,FALSE,TRUE,TRUE,FALSE,private,4,0,0,FALSE,Service Provider
371,k9mail/src/main/java/com/fsck/k9/preferences/IdentitySettings.SignatureSetting.java,SignatureSetting,22,0,2,0,1,FALSE,FALSE,2,FALSE,FALSE,0,1,4,1,TRUE,FALSE,TRUE,TRUE,FALSE,private,2,0,0,FALSE,Service Provider
372,k9mail/src/main/java/com/fsck/k9/preferences/IdentitySettings.java,IdentitySettings,78,2,5,0,1,FALSE,FALSE,2,FALSE,FALSE,1,10,11,1,FALSE,FALSE,FALSE,TRUE,FALSE,default,2,0,0,FALSE,Coordinator
373,k9mail/src/main/java/com/fsck/k9/preferences/Settings.BooleanSetting.java,BooleanSetting,26,0,1,0,0,FALSE,FALSE,2,FALSE,FALSE,1,1,0,2,TRUE,FALSE,TRUE,TRUE,FALSE,default,1,0,0,FALSE,Service Provider
374,k9mail/src/main/java/com/fsck/k9/preferences/Settings.ColorSetting.java,ColorSetting,42,0,3,0,0,FALSE,FALSE,2,FALSE,FALSE,1,3,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,default,3,0,0,FALSE,Service Provider
375,k9mail/src/main/java/com/fsck/k9/preferences/Settings.EnumSetting.java,EnumSetting,28,1,1,0,0,FALSE,FALSE,2,FALSE,FALSE,0,1,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,default,1,0,0,FALSE,Service Provider
376,k9mail/src/main/java/com/fsck/k9/preferences/Settings.FontSizeSetting.java,FontSizeSetting,51,1,2,0,1,FALSE,TRUE,3,FALSE,FALSE,1,1,4,0,TRUE,FALSE,TRUE,TRUE,FALSE,default,1,0,1,FALSE,Structurer
377,k9mail/src/main/java/com/fsck/k9/preferences/Settings.IntegerRangeSetting.java,IntegerRangeSetting,33,2,1,0,0,FALSE,FALSE,3,FALSE,FALSE,1,1,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,default,1,0,0,FALSE,Service Provider
378,k9mail/src/main/java/com/fsck/k9/preferences/Settings.InvalidSettingValueException.java,InvalidSettingValueException,14,1,0,0,0,FALSE,FALSE,4,FALSE,FALSE,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,default,0,0,0,FALSE,Information Holder
379,k9mail/src/main/java/com/fsck/k9/preferences/Settings.PseudoEnumSetting.java,PseudoEnumSetting,37,0,2,0,0,FALSE,FALSE,3,FALSE,FALSE,1,2,2,3,TRUE,FALSE,TRUE,TRUE,FALSE,default,2,0,0,TRUE,Service Provider
380,k9mail/src/main/java/com/fsck/k9/preferences/Settings.SettingsDescription.java,SettingsDescription,83,1,4,0,1,FALSE,FALSE,2,FALSE,FALSE,0,3,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,default,4,0,0,TRUE,Information Holder
381,k9mail/src/main/java/com/fsck/k9/preferences/Settings.SettingsUpgrader.java,SettingsUpgrader,27,0,0,0,0,FALSE,FALSE,2,TRUE,FALSE,0,0,2,0,FALSE,TRUE,TRUE,FALSE,FALSE,default,0,0,0,FALSE,Service Provider
382,k9mail/src/main/java/com/fsck/k9/preferences/Settings.StringSetting.java,StringSetting,21,0,1,0,0,FALSE,FALSE,2,FALSE,FALSE,0,1,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,default,1,0,0,FALSE,Service Provider
383,k9mail/src/main/java/com/fsck/k9/preferences/Settings.V.java,V,20,2,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
384,k9mail/src/main/java/com/fsck/k9/preferences/Settings.WebFontSizeSetting.java,WebFontSizeSetting,47,1,2,0,1,FALSE,TRUE,4,FALSE,FALSE,1,1,3,0,TRUE,FALSE,TRUE,TRUE,FALSE,default,1,0,1,FALSE,Structurer
385,k9mail/src/main/java/com/fsck/k9/preferences/Settings.java,Settings,302,1,7,0,0,FALSE,FALSE,1,FALSE,FALSE,12,22,9,18,FALSE,FALSE,FALSE,TRUE,FALSE,public,2,3,0,FALSE,Service Provider
386,k9mail/src/main/java/com/fsck/k9/preferences/SettingsExporter.java,SettingsExporter,542,32,13,0,0,FALSE,FALSE,2,TRUE,FALSE,35,40,28,56,FALSE,FALSE,FALSE,TRUE,FALSE,public,3,9,0,FALSE,Service Provider
387,k9mail/src/main/java/com/fsck/k9/preferences/SettingsImportExportException.java,SettingsImportExportException,21,1,0,0,0,FALSE,FALSE,4,FALSE,FALSE,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
388,k9mail/src/main/java/com/fsck/k9/preferences/SettingsImporter.AccountDescription.java,AccountDescription,12,2,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
389,k9mail/src/main/java/com/fsck/k9/preferences/SettingsImporter.AccountDescriptionPair.java,AccountDescriptionPair,14,3,0,0,0,FALSE,FALSE,3,FALSE,FALSE,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
390,k9mail/src/main/java/com/fsck/k9/preferences/SettingsImporter.ImportContents.java,ImportContents,20,2,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
391,k9mail/src/main/java/com/fsck/k9/preferences/SettingsImporter.ImportResults.java,ImportResults,16,3,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
392,k9mail/src/main/java/com/fsck/k9/preferences/SettingsImporter.Imported.java,Imported,12,3,0,0,0,FALSE,FALSE,1,FALSE,FALSE,0,0,2,0,TRUE,FALSE,TRUE,TRUE,FALSE,default,0,0,0,FALSE,Information Holder
393,k9mail/src/main/java/com/fsck/k9/preferences/SettingsImporter.ImportedAccount.java,ImportedAccount,16,7,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,2,0,TRUE,FALSE,TRUE,TRUE,FALSE,default,0,0,0,FALSE,Information Holder
394,k9mail/src/main/java/com/fsck/k9/preferences/SettingsImporter.ImportedFolder.java,ImportedFolder,7,2,0,0,0,FALSE,FALSE,2,TRUE,FALSE,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,private,0,0,0,FALSE,Information Holder
395,k9mail/src/main/java/com/fsck/k9/preferences/SettingsImporter.ImportedIdentity.java,ImportedIdentity,11,4,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,default,0,0,0,FALSE,Information Holder
396,k9mail/src/main/java/com/fsck/k9/preferences/SettingsImporter.ImportedServer.java,ImportedServer,17,9,0,0,0,FALSE,FALSE,2,TRUE,FALSE,0,0,2,0,TRUE,FALSE,TRUE,TRUE,FALSE,default,0,0,0,FALSE,Information Holder
397,k9mail/src/main/java/com/fsck/k9/preferences/SettingsImporter.ImportedServerSettings.java,ImportedServerSettings,51,1,3,0,1,FALSE,FALSE,3,FALSE,FALSE,1,2,4,0,TRUE,FALSE,TRUE,TRUE,FALSE,private,1,2,0,FALSE,Information Holder
398,k9mail/src/main/java/com/fsck/k9/preferences/SettingsImporter.ImportedSettings.java,ImportedSettings,8,1,0,0,0,FALSE,FALSE,2,FALSE,FALSE,0,0,2,0,TRUE,FALSE,TRUE,TRUE,FALSE,private,0,0,0,FALSE,Information Holder
399,k9mail/src/main/java/com/fsck/k9/preferences/SettingsImporter.java,SettingsImporter,991,0,25,0,3,FALSE,FALSE,2,TRUE,FALSE,85,65,26,99,FALSE,FALSE,FALSE,TRUE,FALSE,public,2,22,0,FALSE,Service Provider
400,k9mail/src/main/java/com/fsck/k9/preferences/Storage.java,Storage,347,8,18,0,6,TRUE,FALSE,1,FALSE,FALSE,22,21,16,36,FALSE,FALSE,FALSE,TRUE,FALSE,public,9,6,0,FALSE,Structurer
401,k9mail/src/main/java/com/fsck/k9/preferences/StorageEditor.java,StorageEditor,104,4,8,0,0,FALSE,FALSE,2,TRUE,FALSE,3,10,7,10,FALSE,FALSE,FALSE,TRUE,FALSE,public,7,1,0,FALSE,Structurer
402,k9mail/src/main/java/com/fsck/k9/preferences/TimePickerPreference.java,TimePickerPreference,175,4,8,1,3,FALSE,FALSE,3,FALSE,FALSE,6,5,7,2,FALSE,FALSE,FALSE,TRUE,FALSE,public,3,3,2,FALSE,Interfacer
403,k9mail/src/main/java/com/fsck/k9/power/DeviceIdleManager.NoOpDeviceIdleManager.java,NoOpDeviceIdleManager,14,0,2,0,0,FALSE,FALSE,5,TRUE,FALSE,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,default,2,0,0,FALSE,Service Provider
404,k9mail/src/main/java/com/fsck/k9/power/DeviceIdleManager.RealDeviceIdleManager.java,RealDeviceIdleManager,45,4,3,0,0,FALSE,FALSE,4,TRUE,FALSE,1,1,6,1,TRUE,FALSE,TRUE,TRUE,FALSE,default,2,0,0,FALSE,Service Provider
405,k9mail/src/main/java/com/fsck/k9/power/DeviceIdleManager.java,DeviceIdleManager,31,1,1,0,1,FALSE,FALSE,3,TRUE,FALSE,2,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,public,1,0,0,TRUE,Service Provider
406,k9mail/src/main/java/com/fsck/k9/power/DeviceIdleReceiver.java,DeviceIdleReceiver,30,1,1,0,0,FALSE,FALSE,3,TRUE,FALSE,1,2,8,1,FALSE,FALSE,FALSE,TRUE,FALSE,default,1,0,0,FALSE,Coordinator
